ID;dteday;hr;weathersit;temp;atemp;hum;windspeed;season;casual
934;11/02/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2273;0,35;0,194;;21
9340;30/01/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2121;0,48;0,3582;;1
9351;30/01/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,31;0,194;;15
9352;30/01/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3333;0,24;0,1343;;15
9353;30/01/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3182;0,24;0,194;;7
9358;30/01/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,303;0,39;0,1642;;2
9360;30/01/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,28;0,2727;0,48;0,2239;;2
9361;30/01/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2576;0,6;0,194;;0
9363;31/01/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2727;0,42;0,2985;;1
9366;31/01/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,49;0,194;;0
937;11/02/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,28;0,194;;14
9371;31/01/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,52;0,194;;30
9372;31/01/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,32;0,3182;0,57;0,194;;34
9373;31/01/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,37;0,2836;;14
9376;31/01/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,5;0,4848;0,29;0,3284;;18
9378;31/01/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,54;0,5152;0,26;0,4478;;30
9384;31/01/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,35;0,2985;;11
9386;01/02/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,38;0,2836;;0
9387;01/02/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,41;0,2836;;0
9389;;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,44;0,194;;0
9390;01/02/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,5;0,1642;;0
9391;01/02/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,5;0,1642;;0
9392;01/02/2012;6;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,4;0,4091;0,54;0,1642;;0
9393;01/02/2012;7;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,38;0,3939;0,62;0,0896;;7
9394;01/02/2012;8;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,36;0,3636;0,73;0,1045;;15
9396;01/02/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,62;0,1343;;9
9397;01/02/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,58;0,1642;;27
94;05/01/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,16;0,197;0,74;0,0896;;0
9402;01/02/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,6212;0,4;0,2239;;22
9409;01/02/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,63;0,0896;;22
9411;02/02/2012;1;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,46;0,4545;0,55;0;;3
9412;02/02/2012;2;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,42;0,4242;0,67;0,1343;;2
9414;02/02/2012;4;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,4;0,4091;0,82;0,0896;;0
9415;02/02/2012;5;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,4;0,4091;0,82;0;;0
9416;02/02/2012;6;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,36;0,3788;0,9;0;;1
9418;02/02/2012;8;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,4;0,4091;0,87;0;;9
9419;02/02/2012;9;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,38;0,3939;0,87;0;;15
9422;02/02/2012;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,82;0;;8
9423;02/02/2012;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,42;0,4242;0,77;0;;13
9426;02/02/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,46;0,4545;0,55;0,2836;;18
9434;03/02/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,2879;0,53;0,3881;;1
9438;03/02/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2576;0,6;0,2239;;0
944;11/02/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,18;0,2424;0,69;0;;5
9442;03/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2273;0,65;0,2239;;12
9443;03/02/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2273;0,65;0,194;;18
9445;03/02/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,53;0,2985;;15
945;12/02/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,16;0,197;0,69;0,0896;;3
9450;03/02/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,37;0,1045;;36
9452;03/02/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,38;0,3939;0,4;0,1343;;17
9453;03/02/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3485;0,49;0,1045;;11
9455;03/02/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3485;0,49;0,1045;;8
9458;04/02/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2727;0,7;0,1045;;10
9459;04/02/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2727;0,7;0,1045;;0
9463;04/02/2012;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2576;0,81;0,0896;;1
9469;04/02/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,3333;0,7;0;;46
9473;04/02/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,32;0,303;0,66;0,2239;;61
9479;04/02/2012;21;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,24;0,2424;0,93;0,1343;;4
9481;04/02/2012;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2424;0,87;0,1343;;4
9483;05/02/2012;1;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2576;0,93;0,1045;;5
9485;05/02/2012;3;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,24;0,2576;0,87;0,0896;;4
949;12/02/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,12;0,1667;0,74;0,0896;;0
9490;05/02/2012;8;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2424;0,75;0,1642;;4
9498;05/02/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,56;0,2239;;35
95;05/01/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2273;0,48;0,2239;;0
950;12/02/2011;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,12;0,1667;0,74;0,0896;;0
9500;05/02/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,52;0,2537;;10
9502;05/02/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,28;0,2727;0,56;0,194;;3
9504;05/02/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2727;0,6;0,1045;;9
9505;05/02/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2424;0,7;0,1343;;4
9506;06/02/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2424;0,65;0,1343;;7
9511;06/02/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,16;0,1818;0,86;0,1045;;0
9512;06/02/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,16;0,1818;0,86;0,1045;;5
9514;06/02/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,18;0,2121;0,8;0,1045;;8
9515;06/02/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2424;0,75;0,1045;;20
9522;06/02/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,43;0,2537;;13
9526;06/02/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3182;0,57;0,1642;;11
9527;06/02/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,303;0,65;0,1343;;4
9529;07/02/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,7;0,194;;1
953;12/02/2011;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,14;0,1515;0,86;0,1343;;2
9530;07/02/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,28;0,2879;0,61;0,1343;;8
9531;07/02/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,3333;0,61;0;;0
9532;07/02/2012;3;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,3333;0,7;0;;1
9535;07/02/2012;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,45;0,2985;;2
9537;07/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,3182;0,49;0;;7
9538;07/02/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3333;0,49;0;;11
9542;07/02/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,38;0,2537;;15
9543;07/02/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,38;0,2537;;11
9544;07/02/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,38;0,194;;13
9545;07/02/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,35;0,2537;;19
9551;07/02/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3182;0,57;0,194;;11
9553;08/02/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2879;0,56;0,2239;;2
9559;08/02/2012;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2879;0,7;0;;3
9563;08/02/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2576;0,7;0,2239;;1
9564;08/02/2012;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2576;0,65;0,2239;;5
9565;08/02/2012;12;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,28;0,2576;0,65;0,2836;;14
9566;08/02/2012;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,28;0,2879;0,61;0,1045;;15
9567;08/02/2012;14;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,303;0,56;0,1642;;8
9568;08/02/2012;15;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,3;0,3182;0,61;0,1045;;5
9571;08/02/2012;18;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,24;0,2576;0,87;0,1045;;4
9573;08/02/2012;20;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,24;0,2424;0,87;0,1343;;3
9575;08/02/2012;22;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2424;0,87;0,1343;;3
9577;09/02/2012;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2424;0,87;0,1642;;3
9578;09/02/2012;1;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2424;0,87;0,1343;;2
958;12/02/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2727;0,39;0,4179;;32
9581;09/02/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,22;0,197;0,75;0,4478;;0
9584;09/02/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,197;;;;4
9585;09/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,197;0,64;0,2537;;11
9586;09/02/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,197;0,59;0,2239;;9
9592;09/02/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,36;0,2985;;14
9593;09/02/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3333;0,36;0;;15
9594;09/02/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3333;0,34;0,1343;;12
9597;09/02/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3485;0,36;0;;2
9598;09/02/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,3182;0,52;0,0896;;8
960;12/02/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,303;0,29;0,4179;;47
9601;10/02/2012;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,28;0,303;0,65;0,0896;;4
9604;10/02/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2879;0,56;0,0896;;0
9605;10/02/2012;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2879;0,56;0,0896;;0
9609;10/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,2121;0,59;0,1642;;1
9611;10/02/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2727;0,48;0,1343;;5
9613;10/02/2012;12;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,303;0,42;0,1343;;8
9616;10/02/2012;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,32;0,3333;0,45;0,1343;;27
9617;10/02/2012;16;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,34;0,3182;0,42;0,2537;;28
962;12/02/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,2879;0,31;0,5224;;24
9620;10/02/2012;19;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,32;0,3485;0,57;0;;16
9624;10/02/2012;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,3182;0,7;0,0896;;1
9625;11/02/2012;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,303;0,7;0,1343;;3
9626;11/02/2012;1;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,28;0,2879;0,81;0,1343;;2
9629;11/02/2012;4;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,24;0,2273;0,87;0,2239;;0
9630;11/02/2012;5;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,22;0,2273;0,93;0,1642;;0
9632;11/02/2012;7;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,22;0,2273;0,93;0,1343;;0
9634;11/02/2012;9;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,22;0,2424;0,93;0,1045;;5
9636;11/02/2012;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2576;0,81;0,1045;;26
9638;11/02/2012;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2424;0,81;0,2836;;18
9639;11/02/2012;14;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2424;0,81;0,2537;;38
9644;11/02/2012;19;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,2;0,1515;0,4;0,5522;;2
9646;11/02/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,14;0,0758;0,43;0,6418;;5
9647;11/02/2012;22;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,14;0,1061;0,39;0,3881;;0
965;12/02/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2576;0,41;0,2239;;1
9652;12/02/2012;3;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,1;0,0455;0,46;0,6866;;0
9656;12/02/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,08;0,0909;0,53;0,194;;0
9657;12/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,08;0,0758;0,53;0,2537;;0
9660;12/02/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,12;0,1061;0,42;0,2985;;3
9664;12/02/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,16;0,1212;0,4;0,5522;;5
9666;12/02/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,18;0,1515;0,37;0,4179;;4
9669;12/02/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,14;0,1212;0,42;0,3284;;1
967;12/02/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2576;0,44;0,0896;;6
9670;12/02/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,14;0,1212;0,43;0,2985;;0
9671;12/02/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,14;0,1515;0,43;0,1642;;0
9672;12/02/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,14;0,1364;0,43;0,2239;;0
9676;13/02/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,12;0,1515;0,54;0,1045;;0
9680;13/02/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,1;0,1061;0,54;0,194;;1
9681;13/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,1;0,1212;0,54;0,1343;;4
9682;13/02/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,12;0,1364;0,5;0,194;;7
9683;13/02/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,14;0,1515;0,5;0,1343;;1
9684;13/02/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2273;0,37;0,194;;5
9688;13/02/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,27;0,1343;;10
9690;13/02/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,23;0,194;;8
9691;13/02/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3182;0,25;0,2537;;6
9693;13/02/2012;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,303;0,42;0,1642;;4
9696;13/02/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,28;0,3182;0,41;0;;2
970;13/02/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,2273;0,59;0,0896;;1
9701;14/02/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2727;0,65;0,1045;;0
9703;14/02/2012;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,303;0,56;0;;1
9704;14/02/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2576;0,6;0,0896;;4
9705;14/02/2012;8;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2879;0,7;0;;3
9707;14/02/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2727;0,6;0,1343;;8
9708;14/02/2012;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,303;0,45;0,1642;;5
971;13/02/2011;2;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,2;0,2273;0,75;0,0896;;1
9711;14/02/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,4;0,2239;;13
9716;14/02/2012;19;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3485;0,5;0,1642;;11
9717;14/02/2012;20;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,38;0,3939;0,46;0,1343;;6
9719;14/02/2012;22;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,36;0,3636;0,5;0,1045;;5
9721;15/02/2012;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3485;0,57;0;;0
9722;15/02/2012;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3636;0,53;0;;0
9723;15/02/2012;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,3333;0,61;0;;0
9724;15/02/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,28;0,3182;0,75;0;;0
9728;15/02/2012;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,2879;0,65;0,194;;3
9730;15/02/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,61;0,3284;;5
9731;15/02/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,303;0,57;0,2985;;12
9735;15/02/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,41;0,3582;;6
9736;15/02/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,41;0,2239;;7
9740;15/02/2012;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,38;0,3939;0,43;0,1642;;9
9750;16/02/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,3333;0,7;0;;0
9753;16/02/2012;8;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,3182;0,7;0,0896;;9
9754;16/02/2012;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,303;0,7;0,1642;;3
9757;16/02/2012;12;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,32;0,3333;0,76;0,0896;;1
9758;16/02/2012;13;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,34;0,3182;0,71;0,2537;;2
9761;16/02/2012;16;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,34;0,3636;0,81;0;;8
9767;16/02/2012;22;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,32;0,3485;0,81;0;;3
977;13/02/2011;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2273;0,6;0,2239;;12
9770;17/02/2012;1;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,3333;0,93;0;;2
9773;17/02/2012;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,28;0,2727;0,93;0,194;;0
9774;17/02/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,28;0,2727;0,93;0,1642;;0
978;13/02/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2727;0,45;0,3284;;19
9785;17/02/2012;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,32;0,2985;;56
9787;17/02/2012;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,35;0,2537;;15
979;13/02/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,2879;0,39;0,4478;;26
9790;17/02/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,38;0,3939;0,37;0,194;;15
9792;17/02/2012;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3485;0,4;0,194;;10
9796;18/02/2012;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,28;0,2879;0,65;0,1045;;3
980;13/02/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3182;0,32;0,4627;;58
9800;18/02/2012;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,24;0,2879;0,7;0;;8
9801;18/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2727;0,87;0;;10
9804;18/02/2012;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,3333;0,57;0,1343;;102
9806;18/02/2012;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,43;0,2836;;165
9807;18/02/2012;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,35;0,3582;;183
9808;18/02/2012;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,42;0,4242;0,41;0,2537;;229
9810;18/02/2012;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,48;0,4697;0,36;0,2836;;142
9814;18/02/2012;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,44;0,4394;0,33;0,2985;;25
9815;18/02/2012;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,4;0,4478;;17
9818;19/02/2012;1;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,32;0,303;0,39;0,2537;;10
9819;19/02/2012;2;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,2879;0,36;0,2836;;3
982;13/02/2011;14;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,4;0,4091;0,3;0,4179;;51
9827;19/02/2012;10;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,26;0,2424;0,52;0,2537;;49
9831;19/02/2012;14;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,32;0,3182;0,45;0,194;;48
9834;19/02/2012;17;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,2879;0,49;0,2537;;22
9839;19/02/2012;22;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,24;0,2576;0,75;0,0896;;8
9840;19/02/2012;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,22;0,2273;0,93;0,1642;;5
9843;20/02/2012;2;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2576;0,87;0,0896;;1
9844;20/02/2012;3;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2273;0,81;0,194;;0
9845;20/02/2012;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2121;0,6;0,3582;;0
9848;20/02/2012;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,1818;0,59;0,3582;;9
9849;20/02/2012;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,1818;0,59;0,3582;;12
9850;20/02/2012;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,197;0,55;0,4478;;30
